"","title","text","label"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","""You're the queen. I'm just a commoner. 
 GAH!!! MY HEART!!! This book was everything. One of the best-second chance romances I've ever read. 
 Kennedy and Johnny fell in love when they were just in high school. Johnny was a naturally-gifted actor and left his family behind to follow his dreams of becoming an actor. Kennedy ran away with him to Hollywood when she was just 17, giving up her dreams to follow his. Real life brutally intruded, and Kennedy left Johnny after he got his first big break. He quickly got lost in the throes of addiction and the Hollywood party scene. Broken-hearted and pregnant, Kennedy returned home to begin a new life without Johnny. 
 ""You don't know this, but that girl? She doesn't need a house. She doesn't even need an apartment. She would've slept in the car. She wouldn't have complained at all about it. You didn't have to sell it, but you did, and as grateful as she is for that, she already feels guilty. She's worried, and she's scared, that this won't be a story of triumph. Because she believes in you. She wouldn't be there if she didn't. But the world isn't always kind to good people. Sometimes it eats them alive."" 
 Johnny grew up wealthy but in a very abusive household. Acting was his escape. He had no choice but to get away from his family in any way he could. But he never really left his demons behind and now that he is a world-famous superstar, he wants to make amends with Kennedy and with Madison, the daughter he never knew. 
 ""I don't deserve her time, not in the least, but I'm so desperate for some part of this woman back that I'll steal every second that I can get."" 
 Kennedy gave up everything for Madison, a gorgeous, smart and funny little girl. Kennedy works at a dead-end job, struggling to make ends meet. She is still in love with Johnny but has been hurt by him many times over the years. I was SO emotional while reading this book! It had everything I love about a second chance romance. The writing is clever and creative and completely engaging. I fell in love with Johnny and with little Madison! The book is heartbreaking, sexy, funny, heartfelt and completely uplifting. 
 ""Whatever did it, I'm glad you're sober, and I hope you stay that way. For Maddie's sake, yeah, because she deserves to know her dad, but for your sake, too. I know I was never enough for you, Jonathan, but I hope you find something that is."" 
 This story is perfectly balanced between both the hero and heroine's point of view. I adored the story of how Kennedy and Johnny first met and fell deeply in love. There are lots of steamy scenes as well as just the right amount of humor to balance out the very emotional story. This story gripped me from the first page and had me glued to the pages until the very end. I also loved how Kennedy was loyal and strong and smart and self-sufficient. She did not need the Porsches or the red carpets or the mansions. She only wanted Johnny to be able to follow his dreams. 
 ""Wherever it takes you, I'll be there. 
 'Ghosted' is another must-read book from JM Darhower. One of my favorite books of the year. 
 ""Thank you, K."" 
 ""What are you thanking me for?"" 
 ""Giving me a second chance,"" he says. ""And a third, and a forth, and a fifth..."" 
 ""And a twentieth."" He laughs lightly. ""And a twentieth."" 
 ""There won't be a twenty-first,"" I tell him. ""I have to draw the line somewhere.""","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","4.5 Addictive Stars!! 
 ""I'm Easton Royal, superficial and only interested in how to have a good time. 
 I don't want to look deep into my being and see the bottomless, black, boring pool of nothingness. I want to live in blissful denial."" 
 I am not a fan of over-the-top drama or crazy plots. So imagine my delight when I read 'Fallen Heir' almost in one sitting! Addictive, funny and fast-paced, this book might be my favorite in the series so far. 
 Easton Royal is a high school senior at the very exclusive Astor Park Prep. This is a school filled with ultra-rich students complete with trust funds and designer clothes and huge mansions. Easton is a flirt and a partier and sets his sights on the new girl in school, Hartley. They are complete opposites but that is part of the fun of this book. Hartley is not at all interested in bad-boy Easton so he settles for the friend zone. 
 ""I need to treat her as a friend. A real, give-a-shit-about-each-other, don't-need-to-be-naked-to-care-about-you friend."" 
 This book should not be read as a standalone because it does contain some spoilers from the earlier books. I am SO glad I stuck with this series because I LOVED Easton's story! He has a good heart and realizes that his partying is getting out of hand, especially as the son of a mother who had severe addiction issues. I fell in love with Easton and my heart broke for him!! 
 ""I'm the only one here, drinking crap I can't stand because I don't want to spend a minute of my life alone. My head's a bad, bad place."" 
 I really felt the connection between Easton and Hartley and loved the supporting characters. 'Fallen Heir' is a crisply written and juicy story that is perfect for all fans of contemporary Young Adult books. This book just clicked for me. And I loved how funny Easton was. His humor and satire was just what this story needed. 
 ""I might be small, but I have the lung capacity of a whale, so if you don't move I'm gonna have to release the oral Kraken until the entire school is in this hallway rescuing me from you."" 
 I crack up. ""The oral Kraken? That sounds pretty dirty."" 
 ""I'm thinking everything sounds dirty to you,"" she says dryly."" 
 This nook ends on a MAJOR cliffhanger which should not be a surprise for fans of this series. WOW!! But never fear, another book is coming in January!! I really enjoyed this book and highly recommend it if you're looking for a very smart and witty Young Adult story. 
 ""I'm the design flaw in the Royal family, the one who isn't quite like the others, the one who crashes and burns more often than not."" 
 (ARC provided in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","""I promise to love you forever. As long as there is love in this world, we will be a part of it."" 
 So sweet!! Filled with tons of romance and some real emotion. Don't read any spoilers for this book! I'm glad I didn't know anything about it. 
 Renee Carlino's books ALWAYS captivate me. 'Swear on This Life' is one of my all-time favorite stories. I will say that Adam is definitely my favorite thing about this book. *SIGH* Adam is one of the most memorable characters ever created by Ms. Carlino. Impulsive, sweet, charming, creative and loving, he really puts himself out there when he meets Charlotte. While I'm not always a fan of insta-love, it just WORKED here. Charlotte opened up her heart to Adam because he seemed, well, absolutely perfect. 
 I was absolutely enchanted by Adam and could understand how Charlotte fell for him. But life has a funny way of working out and things don't turn out quite how Charlotte expected. There was definitely something off about Adam right from the beginning but I couldn't put my finger on it. 
 ""You're stunning and beautiful and I loved every second of it. I'm sorry you didn't like it. Did I hurt you.?"" 
 ""No, but are you going to paint it?"" 
 ""Paint what?"" 
 ""Us, what we just did?"" 
 ""No."" 
 ""No?"" 
 ""No. I don't need to. I'll never forget it and it's sacred."" 
 The story took a lot of twists and turns and it was definitely one that I was not expecting!! Charlotte has had terrible luck at relationships and let's just say that Adam does not turn out to be everything she expected or imagined. Nonetheless, he still feels like the one love of her life, even though they spent a very short time together. 
 Life moves on and Charlotte gets back in to the dating scene. She meets the adorable Seth, who is a minor-league baseball player. He really likes her but she can't quite forget Adam. Seth is patient and sexy and athletic and funny and smart and is just an all-around wonderful man!! But can Charlotte move on from her brief time with Adam? 
 It was like we already knew each other, like we had met in a previous life. Memories that didn't exist began exploding in my mind like fireworks. 
 This is a lovely, romantic, bittersweet story filled with wonderful life lessons about healing and loving. I also adored all of the characters. This is not at all a love triangle (although I love those, too!). Don't read any spoilers about this one, you will enjoy the book so much more going in blind. The conclusion was just lovely and as always with Renee Carlino's stories, I was sorry to see this one end! 
 ""I want you to know that I am grateful to you. I'm grateful to you now. I got to experience IT in this life, and I don't think it's measured with time."" 
 ""You don't think what's measured with time, Adam?"" 
 ""Love, Charlotte."" 
 (ARC provided by the publisher in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","4.5 Kinky Stars!! 
 Eve Dangerfield continues to delight with this verrrrrrry kinky and totally filthy story! But she also manages to be funny, heartfelt and utterly original. Highly recommend! 
 ""Everyone is weird, Kate, we're the perfect kind of weird for each other."" 
 Yes, this book is about Daddy kink and it is oh so perfect! Eve Dangerfield writes smart, funny, nuanced characters which is what makes this story so readable. Kate is a young professional who has hidden her sexual fantasies away in shame. The focus of her current obsession is her boss, Ty, a 45 year old gruff, sexy former firefighter who pushes all her buttons. 
 ""Her obsession wasn't even original. Everyone had a crush on Tyler Henderson. Women, gay men, straight men, more perceptive animals. It was like having a crush on a Hemsworth brother--it made you basic as hell. 
 But she thinks Ty can't stand her because he can barely stand to be in the same room as her. He never speaks to her, calls her by her work nickname, and is generally just an all-around grouch. But...but...she's actually perfect for him! Because you see, Ty has always craved D/lg kink but has also hidden it away in shame, settling for unsatisfying relationships that make him feel empty and wanting more. 
 ""Ty didn't think Middleton was a great girl. He thought Middleton was a pain in the ass. Waltzing around with her shiny hair and long legs and her throaty voice, being cuter than a fistful of buttons. Where did she get off? 
 This book is filled with SO much hotness and hilarity and dirty talk that I couldn't believe what I was reading! But the story is SO engaging that I fell in love with Ty from the very first page. And the letter he writes to Kate!! OMG. *Faints* 
 Ty and Kate are so perfect together but only Kate is brave enough to be honest with Ty and her feelings. I LOVED how she accepted what she wanted and who she was and never wavered. Ty was another story. He denied his true desires and felt shame for what he wanted. 
 ""Wanting to fuck his pretty employee was biology, wanting to cherish her was something else. Something much worse. 
 This book is refreshingly funny which balances out the incredibly steamy and passionate scenes. Eve Dangerfield is fearless! And I loved how Kate was far from perfect BUT she was perfect for Ty just the way she was. 
 Ty glared at her. ""Think you're funny, don't you, Middleton?"" 
 ""Yes."" 
 ""Well we'll see how fucking funny you are when your ass is on fire."" 
 This book is set in Australia so it is filled with slang and I did have to look up a few phrases here and there. Please read the book description and if does not sound like your cup of tea, then do not read this one. BUT if you are enamored with D/lg kink, as I am, then by all means read 'Act Your Age'! It is pure, growly Alpha-male goodness through and through. I can't wait to see what Eve Dangerfield dreams up next! 
 What he and Middleton shared had gravity, it would pull her back toward him as surely as the moon pulled at the ocean tides. 
 (ARC provided by the author in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","""Out of all the places we could be, we're right here. At the same time."" 
 Colleen Hoover is at the top of my auto-buy list. Without question. And she returns to her Young Adult stories in 'Without Merit'. Merit Voss is a teenage girl who in addition to the normal angst of young adulthood, lives in a very unconventional household. From her perspective, her family is just plain WEIRD. No one can seem to get along and most poignantly, no one really seems to notice Merit at all. She almost seems like an afterthought. 
 ""I can say with certainty that we live in the most unusual house in this whole town. I say house because it is certainly not a home. And inside this house are seven of the most unusual occupants. No one would be able to determine from the outside of our house that our family of seven includes an atheist, a home wrecker, an ex-wife suffering from a severe case of agoraphobia, and a teenage girl whose weird obsession borders on necrophilia. 
 Of course, Merit is a classic unreliable narrator and slowly the truth about her family emerges. Colleen Hoover knows how to treat delicate subjects with great dignity and care. She makes the entire cast of odd characters here sympathetic and very likable even though you may think the opposite of them at first. 
 Merit decides to just stop attending school. No one seems to even notice! While skipping school she meets a cute guy and they share an earth-shattering kiss. BUT Merit actually has a twin sister named Honor and the cute guy is actually Sagan, her twin's boyfriend. It seems as though Sagan might have thought he was kissing Honor. 
 Merit is angry and surly and can't seem to make many friends. She is offended when Sagan starts eating meals with the family and basically moving in. How could this have happened? 
 ""I'm confused by two things. One being the constant and repeated presence of Honor's boyfriend at our breakfast table. Two being the fact that everyone seems to know him so well that they're perfectly fine with him joining in on the family conversation. 
 Merit eventually uncovers some very hard truths about her family's past. It also becomes very clear that Honor is not the perfect person that she at first thinks herself to be. Like all of Colleen Hoover's characters, Merit is unforgettable. She must make some hard choices about herself, her family and Sagan. 
 ""Sagan just doesn't say mean things out loud. Maybe that's a product of how he was raised. Or maybe he's some kind of saint. Or an angel brought to earth to test my morals."" 
 I loved the message of this book!! The story is beautiful and the characters feel real and flawed and very relatable. The description of small-town Texas seems spot-on. Fans of Colleen Hoover will devour this story, and hopefully new readers will pick this one up and see why her readers are so devoted to her writing. Unconditional love, loyalty and forgiveness are some heavy topics but Ms. Hoover serves them up perfectly here. 
 ""Not every mistake deserves a consequence. Sometimes the only thing a mistake deserves is forgiveness."" 
 ARC provided by the publisher in return for an honest review.","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","3.5 - 4 Stars 
 ""It would've been romantic if I wasn't drunk as a skunk when I dialed him."" 
 I am a die-hard Penelope Ward fan. I DEVOUR her books. And this one started off very strong for me! I loved the premise of the story: ugly-duckling Rana finds her childhood friend Landon online when she is drunk one night and calls him and unleashes years of pent-up frustration. Rana grew up very poor in Michigan and her family rented their apartment from Landon's family. She was forced to suddenly move when she was young and lost touch with her former best friend Landon. 
 However, the truth turns out to be a little different than what Rana was told and she and Landon begin to talk on the phone and it becomes very clear they both have very strong feelings for each other. 
 Penelope Ward is the queen of second-chance romance as well as creating a sold backstory for her characters. I didn't quite feel that connection between Rana and Landon but many readers loved this one so definitely give it a try. The story has some very valuable messages about self-esteem and forgiveness. And the sexy times are incredibly HOT!! I would have liked a little more build-up to the full-blown relationship between Landon and Rana. BUT I did fall in the love with Landon: like all of Ms. Ward's main characters, he is simply unforgettable!! 
 His hands may have been calloused; his arms may have been inked; he may have looked dangerous, but Landon was as gentle as he was protective. 
 'Drunk Dial' is a light and sexy story that delivers a HEA. While it is not my favorite Penelope Ward book, I nonetheless enjoyed reading it and loved the second-chance, friends to lovers storyline. This is a sexy, passionate and often funny book with lots of emotion. Enjoy Landon Roderick! I know I did. 
 Our story was a lot like a Rubik's Cube - colourful and complicated. It took years to work it out, but then suddenly like magic, on a random Sunday, everything all came together. 
 (ARC provided in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","If you love a sweet, verrrry sexy, low-angst romance, then this is the book for you! Vi Keeland and Penelope Ward cooked up another very readable yet super-hot contemporary romance. 
 Dr. Simon Hogue is a sexy British physician who meets single-mom Bridget in the cutest way possible. Both are single: Bridget is a widowed nurse with not much of a social life and Simon is a gorgeous doctor with no interest in a relationship. 
 There's tons of humor, sexy talk and a hottie British doctor. What's not to love? After an embarrassing ""meet cute"" with Simon, Bridget ends up renting a room in her home to him in order to make ends meet. It's not permanent: Simon is only in the US to complete his residency and then he will be back off to Britain. He loves to tease Bridget and their attraction is mutual. So he proposes a deal: a no-strings attached, sex-only relationship until he leaves. 
 The authors put a fresh spin on the friends-to-lovers trope that is sexy and enticing. There's not much angst but the storyline is fast-paced and engaging. Bridget doesn't want her son to get too attached to Simon so she is careful not to get attached. But Simon soon finds himself falling in love with Bridget and her son, too. 
 ""The sexy, blond, god of a doctor whom I'd masturbated to for weeks after the fish hook incident...was now my roommate."" 
 This is a swoony romance with lots of heart and tons of heat. The authors always throw in a twist for dramatic tension and it worked perfectly here! The letter-writing is a cute addition and I loved the funny, charming, dirty-talking Brit!! Another passionate, sweet and heart-warming story from a great writing duo. 
 ""It's proof you hooked me from the very beginning, luv."" 
 (ARC provided in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","3.5 Stars 
 This was my first book by Jeannine Colette and I really enjoyed it! Nothing too over the top here, just a sweet and sexy small-town romance featuring one hot cop and a feisty heroine. 
 Leah is determined to own the bar where she works and I loved that aspect of the book. The author also seems to have a wicked sense of humor which shows in the funny banter and the hilarious Matthew McConaughey references. Leah lost her first love to an overdose, and he also happened to be Adam's best friend - Adam, the rigid, by-the-book policeman who seems determined to punish Leah for her past mistakes. 
 Adam is charitable and gorgeous and kind and protective. He has made it his mission in life to rid the town of narcotics. When Leah is sentenced to community service under Adam's supervision, the sparks begin to fly. 
 Even though the setting is in the Midwest, this story has almost a sassy, Southern feel to it, reminiscent of Abbi Glines and Harper Sloan's early books. I love a blue-collar hero and Luke fits the bill perfectly! 
 Adam was cold and harsh and downright mean for much of the story, until Leah begins to break through to him. The chemistry between these two was HOT HOT HOT! I applaud Ms. Colette for her strong and sassy heroine and absolutely loved Leah. She wasn't just a party girl and earns the respect of everyone around her. 'Wrecked' is a funny, sexy, small-town romance that is a great way to spend a few hours. 
 ARC provided by the author in return for an honest review.","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","4 - 4.5 Stars!! 
 ""If I ever lay eyes on you again... I can't promise I'll do what's best and walk away next time..."" 
 Fancy a fast-paced, well-written sexy romance? 'The Forbidden' is all that and more!! This is not so much a taboo romance as it is the story of two people who simply meet at the wrong time. Annie is an up-and-coming, career-driven architect who has no time for relationships. She has just never felt that ""spark"" with any man. Jack and Annie meet one night in a bar when she is out for a fun night with friends. They have an immediate connection that only Jodi-Ellen Malpas can make seem SO real. 
 Jack's marriage was over long before he met Annie. While some might see this as a bright line that should never be crossed, Jack instead seemed to me to be sweet, vulnerable and craving an intimate connection. Annie for one cannot believe she has found herself in this situation but Jack is everything she never knew she wanted. 
 ""I would never have put myself in this situation for anything less than powerful love. The kind that keeps you going. The kind that gives you breath and life. Jack's my life. He's my pulse. He's everything."" 
 This story would be empty and unconvincing in the hands of a less talented writer. But JEM really creates nuanced characters with hard choices to make. Nothing is black and white here. While the story got a little too over-dramatic for me near the end, I nonetheless loved this book and highly recommend it! 
 ""I'm in hell and I'm in heaven. I'm flying and I'm drowning."" 
 (ARC provided by the publisher in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","The First Taste features Andrew, a single dad from Slip of the Tongue, one of my favorite books. His story is a standalone, and does NOT feature any forbidden romance. Andrew is the complete opposite of Amelia, the boss of his sister and a total Type-A workaholic. She has been burned by a painful split from her husband and is going through a very difficult divorce. Amelia and Andrew make is clear from the start they are both only looking for a one-night stand, with no strings attached. Andrew does not suffer from lack of women, that's for sure - he's totally hot, has his own business and has an adorable daughter named Bell, who is raising on his own. 
 They are both completely honest with each other from the start but begin to develop a deeper connection. Their emotional relationship develops slowly, even though they both are wary of getting close. Amelia is stunning, smart and self-sufficient, Never in a million years does she think she could ever fall for a man like Andrew! And Andrew's daughter comes first, even while it becomes obvious his daughter would love for him to fall in love. I loved that Andrew was the one who actually starts to realize that he is falling in love with Amelia and wants more from her. 
 Somewhere along the way, she became worth it to me. The threat of pain that comes with keeping her in my life--it's not enough to scare me away. In fact, it's the threat of competition that stokes a fire in me. It makes me want to put up a fight. 
 The First Taste is a classic opposites-attract story, filled with real emotion and characters that have depth and honesty. Jessica Hawkins is great at writing uber-sexy men and Andrew is not only gorgeous and tatted, he is a VERY giving lover. The sexy times in The First Taste are without a doubt some of the steamiest around. 
 ""I want to undress you, stretch you out on my bed, fingers to toes. Your hair splayed on my pillow and I want to take you over and over until you can't handle it another second."" 
 I love stories with single dads and while this story did not pack as much of an emotional punch as Slip of the Tongue, I still loved the story and the way Amelia and Andrew's relationship grew and developed. This is a fast and sexy read from an incredibly talented writer and I can't wait to read what's next!! 
 ""Have I ever mentioned how it feels when I'm the reason for your smile? Like a million bucks."" 
 ARC provided by the author in return for an honest review.","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","""Grabbing a bite. With a twenty-year-old. From a boy band. Under what circumstance might that ever be construed as acceptable?"" 
 I. LOVED. THIS. BOOK. 
 A sharp and insightful commentary on our modern culture and obsession with celebrity, 'The Idea of You' is also a fantastic, sexy romance. This book really did it for me. If this is Robinne Lee's first book, I cannot wait see what comes next! 
 Solene is a sophisticated, 39 year old divorced working mom who finds herself swept up into an exciting and sexy relationship with the world-famous Hayes Campbell, the 20 year old member of a famous ""boy band"". She is an educated and successful gallerist who is divorced from her ex-husband, who has a younger girlfriend. The world does not take kindly to Solene's relationship with Hayes, mainly because of the 20 year age difference. I loved the commentary on ageism in our society today. The public will accept an older man with a younger girlfriend but frowns upon the older woman/younger man dynamic. 
 Solene is acutely aware of the age difference but is enjoying an awakening of sorts with Hayes, Ah, the joys of a younger boyfriend! What starts out as ""just lunch"" soon becomes much, much more. 
 ""I just want to look at you for a moment."" 
 ""You've been looking at me for over an hour."" 
 ""Yeah, but before I was trying not to be obvious about it. Come here."" He led me over to the daybed against the far wall and pulled me onto his lap. I could feel him through his pants. Oh, the wonders of twenty. 
 Solene at first tries to hide her relationship with Hayes from her young daughter. I knew this was going to be a disaster and her daughter at first does not handle the news well at all. But doesn't Solene deserve to be happy? She struggles not only with her ex-husband's reaction to the news but also with her daughter's. 
 The entire time Isabelle had been just across the hall on the phone with her friend, oblivious to her mother going down the rabbit hole. Face-first. 
 One of the things I loved most about this book was the sharp look at our obsession with celebrity. Hayes could not go anywhere without being mobbed, and even a causal trip to the store to buy a shirt led to a mob scene. He was used to it; Solene was not. This story made me re-think every headline I read about celebrities. Hayes wanted Solene to know him, and NOT ""the idea"" of him. Hayes was tender, sweet, funny, sexy and much wiser than his 20 years. 
 ""You want to be kissed, Solene?"" His hands were in my hair, pushing it off of my face, cradling my neck. 
 ""Yes."" I nodded. 
 ""You think you can handle that?"" 
 ""I'll see what I can do."" 
 Robinne Hill gets her locations right. From Miami, to Malibu, to Manhattan and Paris, I felt as if I was THERE, experiencing the cafes, the clubs, the chic art galleries and the screaming fans at the huge concerts. This book really checked all the boxes for me!! I simply cannot recommend it highly enough. I am having a hard time moving on from this book. Would I love a sequel? YES. But I would also gladly welcome another book from Ms. Hill. Grab 'The Idea of You' and enjoy a fabulous time with this perfect beach read. I adored it. 
 Favorite quotes: 
 ""You're making me blush,"" he laughed, tipping his head back. His jawline from this angle was well-defined, exquisite, like art. His beauty, like a gift that kept revealing itself. 
 ""Love,"" she said, ""was not always perfect, and not exactly how you expected it to be. But when it descended upon you, there was no controlling it."" 
 ARC provided by the publisher in return for an honest review.","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","4 - 4.5 Stars!! 
 OMG!! Refreshing, smart, fun and swoony, I LOVED this book!! It was just what I needed. My favorite R.S. Grey book since 'Scoring Wilder'. If you are looking for something totally light and sexy, this book is for you! 
 Madeleine is an adorable and quirky heroine who is trying her best to get her life together. As a somewhat unsuccessful realtor, she adores her giant dog named Mouse (cute, right?) and loves her family and best friend Daisy. But her love life? Non-existent. DOA. That is, until the new veterinarian Dr. Adam Foxe arrives in town. But the good doctor is coming off a bitter break-up and is cynical and not looking for love, etc etc. Until Mouse (and Madeleine crash into his life!) 
 They strike up a mutually beneficial deal. A fake dating arrangement to satisfy Adam's nosy family and he will buy a house through Madeleine. Let the hilarity (and hormones) ensue! 
 ""No. No. A family barbecue is serious! This was not part of the deal."" 
 ""Technically, you agreed to do anything I needed you to do."" 
 ""That's when I thought you'd be asking me for a lung or something!"" 
 ""So you were prepared to donate an organ, but a family barbecue is suddenly too much pressure?"" 
 ""Don't try to be cute."" 
 Adam's family is charmed by Madeleine. And who wouldn't be? She is a sincere and honest and refreshingly REAL MC. 
 ""And you brought cookies?"" she asks, eyeing the Tupperware in my hand. 
 ""Freshly baked this morning,"" I brag. 
 She turns over her shoulder to Adam, who's following us into the house with Mouse by his side. ""I love her already!"" 
 I bask in her praise. After the months from hell I've had recently, this is a much-needed reprieve. Hell, if all else fails, maybe I'll date Adam's mom? 
 'The Foxe & the Hound"" is a delightfully sexy story with the perfect amount of humor and heat. I loved the banter, the characters and the charming small-town Texas setting. I swear, R.S. Grey could be a TV comedy writer, that's how funny her dialogue is!! 
 ""I want to take a pair of scissors to her loud highlights, but I misplaced the scissors I usually keep in my top drawer a few months ago. Instead, I'm forced to stand, hang up on Daisy, and follow Lori over to the conference room with pen and paper in hand. We're the first two to arrive. She takes her usual spot beside Helen's chair, and I pick a spot on the opposite end of the table. Her perfume is strong. Chanel number five, she told me once, bragging. Oh really? On you it smells like a number two. 
 This was THE perfect read for a summer day or a weekend at the beach. I fell in love with Adam and Madeleine and the fictional setting of Hamilton, Texas. Bravo, Ms. Grey!! Keep writing more books like this one. 
 ""We should slow down,"" I sputter just before his mouth falls to my chest. 
 He swirls his tongue around my nipple and my eyes pinch closed. Or, y'know, speed up even more.","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","3.5 - 4 stars 
 Beautiful and poignant yet very violent spin-off from the Nine Minutes series. Lots of unexpected twists and turns! 
 I loved the storyline and the originality of the plot. Even though I was familiar with Anthony Bear and Christy from the Nine Minutes series, this book really explored their relationship and Anthony's early life. 
 I could not WAIT for this book to come out since Beth Flynn is a very special and talented writer. The Nine Minutes Series is one of my all-time FAVORITE biker romances and I recommend it to anyone who will listen! 
 Anthony is a fighter. Faced with racism from a young age, he clawed his way to the top and created one of the most feared and most successful illegal businesses on the West Coast of Florida. He is Boss. When a large debt is owed to him, he sets out to collect. 
 He kidnaps the daughter of the man who owes him, but Christy Chapman is not at all what he expected. Anthony has preconceived notions about her which turn out to be all wrong. 
 Christy judged Anthony at first, too. Not quite the pampered heiress that Anthony thought she was, they both surprise each other along the way. 
 Although I finished this book, it was a little slow going for me at times. The third-person voice prevented me from really connecting with these characters. That being said, this was an incredibly inventive story and as always, I ADORE the Florida setting of Beth Flynn's books. The colorful characters and unflinching violence add to the genuine feel of the plot. I hope that there are more books planned for the Beth Flynn's cast of characters because I will be first in line to read her next book! 
 ARC provided by the author in return for an honest review.","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","4.5 - 5 Stars!! 
 ""When life happened, it did it in a heartbeat. That space between time. A first inhale, a last exhale. The dawn of realization, the eve of what was and never again would be."" 
 What an unexpected and refreshing surprise!!! This book is unlike anything I've ever read. And please don't read any spoilers! The author just totally blew me away with the plot and the characters and the FEELS! 
 Let me just say that Parker was one of my favorite MC's EVER. Strong, funny, self-deprecating, she is basically just waiting for her life to begin. She has a chip on her shoulder and blames everyone else for the position she's in. But there is so much more to her story!! 
 ""If Amazon Prime offered a life, she would have one-clicked the hell out of it and selected recurring monthly delivery."" 
 This book is NOT what you think. The plot is inventive and sexy and emotional. It is pure Jewel E. Ann. This book took me on a rollercoaster ride of emotions and I did not want it to end! Parker finds herself in THE one situation that she swore she would never be in. Funny how life is, right? Despite her best intentions, she realizes that life is not black and white but is shades of grey. And family does mean everything. 
 ""Temptation no longer resided in his blind spot. She lived a hundred yards away. 
 This book is funny and steamy and just plain REAL. I am trying not to give away any of the plot because this book is best read without knowing anything about the story or the characters. It is another delightfully different story from one of the best indie authors writing today. Pick up 'When Life Happened.' You will be delighted and challenged and entertained. 
 The truth doesn't always set you free, and lies are not always deception. 
 (ARC provided by the author in return for an honest review.)","false"
"01ec1a320ffded6b2dd47833f2c8e4fb","header","4.5 Captivating Stars!!! 
 ""When truth is replaced by silence, the silence is a lie."" 
 -- Yevgeny Yevtushenko 
 'The Child's is a haunting and emotional character-driven suspense novel that also explores our modern-day obsession with 24/7 news. 
 Angela's newborn baby was kidnapped from her hospital room several decades earlier. The baby was never found. Angela and her husband Nick carried on after their devastating loss but Angela never fully recovered. When the bones of an infant are found at a construction site, she is sure the body is that of her long-gone Baby Alice. 
 Kate is a brilliant newspaper journalist who uncovers news stories the old-fashioned way: through leg work and research and determination. She was also featured in the author's previous book 'The Widow' which I am now going to read! I loved Kate's style. While this book started off just a tiny bit slow, it picked up the pace in the middle and thundered toward an unbelievably shocking conclusion. 
 ""I've always thought that's a funny saying. Let sleeping dogs lie. Because sleeping dogs always wake up eventually, don't they?"" 
 Emma is married to a university professor many years her senior. She is devastated by the news of the ""Building Site Baby' but why? She has no apparent ties to Angela's family. Emma has had a difficult relationship with her mother Jude but it seems the two are trying to make peace with each other now that Emma is grown and married. But Emma has secrets of her own that will devastate everyone close to her when they are revealed. 
 The multiple points of view are executed brilliantly. Each narrator has their own unique voice and are each vital to the story. 
 'The Child' is an imaginative and surprising thriller. While the writing is filled with British slang and customs, that only added to my enjoyment of the story. 
 There are many twists and turns to this book and the ending was far more touching than I expected from what I though would be a suspense novel. The conclusion was enormously satisfying! Highly recommend this book for all thriller fans as well as anyone who loves a great story. 
 ""People say what doesn't kill you makes you stronger. They say that when you been through something terrible ... But it doesn't. It breaks your bones, leaving everything splintered and held together with grubby bandages and yellowing sticky tape. Creaking along the fault lines, Fragile and exhausting to hold together. Sometimes you wish it had killed you."" 
 (With thanks to the publisher for a review copy.)","false"
